29384,34.33673,-82.087968,SC,,,WATERLOO,LAURENS
29385,34.951394,-82.092706,SC,,,WELLFORD,SPARTANBURG
29386,34.902778,-81.817222,SC,,,WHITE STONE,SPARTANBURG
29388,34.757864,-82.044658,SC,,,WOODRUFF,SPARTANBURG
29390,34.9375,-82.1421,SC,,,DUNCAN,SPARTANBURG
29391,34.915157,-82.099422,SC,,,DUNCAN,SPARTANBURG
29395,34.835833,-81.681111,SC,,,JONESVILLE,UNION
29401,32.779506,-79.937069,SC,,,CHARLESTON,CHARLESTON
29402,32.7763,-79.9317,SC,,,CHARLESTON,CHARLESTON
29403,32.797575,-79.949283,SC,,,CHARLESTON,CHARLESTON
29404,32.895816,-80.067687,SC,,,CHARLESTON AFB,CHARLESTON
29405,32.851206,-79.976442,SC,,,NORTH CHARLESTON,CHARLESTON
29406,32.903035,-80.001053,SC,,,CHARLESTON,CHARLESTON
29407,32.799322,-80.005953,SC,,,CHARLESTON,CHARLESTON
29409,32.7763,-79.9311,SC,,,CHARLESTON,CHARLESTON
29410,33.0562,-80.0759,SC,,,NORTH CHARLESTON,BERKELEY
29412,32.732319,-79.954727,SC,,,CHARLESTON,CHARLESTON
29413,32.7919,-79.9314,SC,,,CHARLESTON,CHARLESTON
29414,32.821538,-80.056756,SC,,,CHARLESTON,CHARLESTON
29415,32.8672,-79.9978,SC,,,NORTH CHARLESTON,CHARLESTON
29416,32.8753,-80.0599,SC,,,CHARLESTON,CHARLESTON
29417,32.7865,-79.9923,SC,,,CHARLESTON,CHARLESTON
29418,32.907135,-80.055126,SC,,,NORTH CHARLESTON,CHARLESTON
29419,32.9169,-80.0282,SC,,,NORTH CHARLESTON,CHARLESTON
29420,32.933096,-80.086463,SC,,,NORTH CHARLESTON,DORCHESTER
29422,32.6823,-79.9575,SC,,,CHARLESTON,CHARLESTON
29423,32.9521,-80.0641,SC,,,CHARLESTON,CHARLESTON
29424,32.7836,-79.937,SC,,,CHARLESTON,CHARLESTON
29425,32.7848,-79.9493,SC,,,CHARLESTON,CHARLESTON
29426,32.749318,-80.368197,SC,,,ADAMS RUN,CHARLESTON
29429,32.951475,-79.686075,SC,,,AWENDAW,CHARLESTON
29430,33.201389,-79.788333,SC,,,BETHERA,BERKELEY
29431,33.297332,-79.92164,SC,,,BONNEAU,BERKELEY
29432,33.262802,-80.805931,SC,,,BRANCHVILLE,ORANGEBURG
29433,33.056667,-80.62,SC,,,CANADYS,COLLETON
29434,33.162127,-79.920492,SC,,,CORDESVILLE,BERKELEY
29435,32.961171,-80.479414,SC,,,COTTAGEVILLE,COLLETON
29436,33.336373,-80.185901,SC,,,CROSS,BERKELEY
29437,33.124688,-80.403398,SC,,,DORCHESTER,DORCHESTER
29438,32.548572,-80.30701,SC,,,EDISTO ISLAND,COLLETON
29439,32.655,-79.940556,SC,,,FOLLY BEACH,CHARLESTON
29440,33.430776,-79.323459,SC,,,GEORGETOWN,GEORGETOWN
29442,33.376667,-79.294722,SC,,,GEORGETOWN,GEORGETOWN
29445,32.988699,-80.019948,SC,,,GOOSE CREEK,BERKELEY
29446,32.662827,-80.528035,SC,,,GREEN POND,COLLETON
29447,33.105,-80.595,SC,,,GROVER,DORCHESTER
29448,33.220511,-80.450094,SC,,,HARLEYVILLE,DORCHESTER
29449,32.722306,-80.259566,SC,,,HOLLYWOOD,CHARLESTON
29450,33.018436,-79.807254,SC,,,HUGER,BERKELEY
29451,32.794252,-79.772949,SC,,,ISLE OF PALMS,CHARLESTON
29452,32.77,-80.454722,SC,,,JACKSONBORO,COLLETON
29453,33.228797,-79.715551,SC,,,JAMESTOWN,BERKELEY
29455,32.709697,-80.094294,SC,,,JOHNS ISLAND,CHARLESTON
29456,32.993019,-80.125701,SC,,,LADSON,BERKELEY
29457,32.792222,-80.108333,SC,,,JOHNS ISLAND,CHARLESTON
29458,33.10472,-79.479982,SC,,,MC CLELLANVILLE,CHARLESTON
29461,33.163071,-80.036576,SC,,,MONCKS CORNER,BERKELEY
29464,32.816211,-79.852031,SC,,,MOUNT PLEASANT,CHARLESTON
29465,32.8452,-79.8109,SC,,,MOUNT PLEASANT,CHARLESTON
29466,32.8734,-79.7964,SC,,,MOUNT PLEASANT,CHARLESTON
29468,33.419926,-80.093181,SC,,,PINEVILLE,BERKELEY
29469,33.224125,-80.039761,SC,,,PINOPOLIS,BERKELEY
29470,32.788088,-80.222346,SC,,,RAVENEL,CHARLESTON
29471,33.187213,-80.66725,SC,,,REEVESVILLE,DORCHESTER
29472,33.108017,-80.308611,SC,,,RIDGEVILLE,DORCHESTER
29474,32.940516,-80.573882,SC,,,ROUND O,COLLETON
29475,33.010319,-80.813653,SC,,,RUFFIN,COLLETON
29476,33.396944,-79.971944,SC,,,RUSSELLVILLE,BERKELEY
29477,33.184532,-80.573246,SC,,,SAINT GEORGE,DORCHESTER
29479,33.405953,-79.937635,SC,,,SAINT STEPHEN,BERKELEY
29481,33.096319,-80.813021,SC,,,SMOAKS,COLLETON
29482,32.763652,-79.839905,SC,,,SULLIVANS ISLAND,CHARLESTON
29483,33.028045,-80.173852,SC,,,SUMMERVILLE,DORCHESTER
29484,33.018333,-80.175833,SC,,,SUMMERVILLE,DORCHESTER
29485,32.975556,-80.183082,SC,,,SUMMERVILLE,DORCHESTER
29487,32.652854,-80.182867,SC,,,WADMALAW ISLAND,CHARLESTON
29488,32.897367,-80.679225,SC,,,WALTERBORO,COLLETON
29492,32.962223,-79.86533,SC,,,CHARLESTON,BERKELEY
29493,33.034444,-80.842778,SC,,,WILLIAMS,COLLETON
29501,34.18375,-79.772786,SC,,,FLORENCE,FLORENCE
29502,34.1952,-79.8026,SC,,,FLORENCE,FLORENCE
29503,34.1968,-79.7729,SC,,,FLORENCE,FLORENCE
29504,34.1652,-79.7644,SC,,,FLORENCE,FLORENCE
29505,34.256368,-79.775983,SC,,,FLORENCE,FLORENCE
29506,34.245178,-79.794547,SC,,,FLORENCE,FLORENCE
29510,33.452525,-79.560438,SC,,,ANDREWS,GEORGETOWN
29511,33.982271,-79.17773,SC,,,AYNOR,HORRY
29512,34.625501,-79.689826,SC,,,BENNETTSVILLE,MARLBORO
29516,34.502033,-79.659422,SC,,,BLENHEIM,MARLBORO
29518,33.812017,-79.817567,SC,,,CADES,WILLIAMSBURG
29519,34.030833,-79.355833,SC,,,CENTENARY,MARION
29520,34.686275,-79.917414,SC,,,CHERAW,CHESTERFIELD
29525,34.58052,-79.545255,SC,,,CLIO,MARLBORO
29526,33.873066,-79.055712,SC,,,CONWAY,HORRY
29527,33.77922,-79.050836,SC,,,CONWAY,HORRY
29528,33.835833,-79.048056,SC,,,CONWAY,HORRY
