37829,36.009962,-84.575295,TN,,,OAKDALE,MORGAN
37830,36.01588,-84.262297,TN,,,OAK RIDGE,ANDERSON
37831,36.010278,-84.269722,TN,,,OAK RIDGE,ANDERSON
37840,36.036616,-84.348632,TN,,,OLIVER SPRINGS,ROANE
37841,36.505259,-84.529319,TN,,,ONEIDA,SCOTT
37843,35.998297,-83.073627,TN,,,PARROTTSVILLE,COCKE
37845,36.055903,-84.439914,TN,,,PETROS,MORGAN
37846,35.664214,-84.450221,TN,,,PHILADELPHIA,LOUDON
37847,36.469465,-84.290672,TN,,,PIONEER,CAMPBELL
37848,36.254899,-83.672921,TN,,,POWDER SPRINGS,GRAINGER
37849,36.043454,-84.039987,TN,,,POWELL,KNOX
37851,36.586111,-83.901111,TN,,,PRUDEN,CLAIBORNE
37852,36.352693,-84.590417,TN,,,ROBBINS,SCOTT
37853,35.830519,-83.941202,TN,,,ROCKFORD,BLOUNT
37854,35.858677,-84.684188,TN,,,ROCKWOOD,ROANE
37857,36.416196,-83.010786,TN,,,ROGERSVILLE,HAWKINS
37860,36.256684,-83.19138,TN,,,RUSSELLVILLE,HAMBLEN
37861,36.250078,-83.512468,TN,,,RUTLEDGE,GRAINGER
37862,35.845192,-83.538621,TN,,,SEVIERVILLE,SEVIER
37863,35.792222,-83.563821,TN,,,PIGEON FORGE,SEVIER
37864,35.868,-83.5619,TN,,,SEVIERVILLE,SEVIER
37865,35.869984,-83.749511,TN,,,SEYMOUR,SEVIER
37866,36.368498,-83.81268,TN,,,SHARPS CHAPEL,UNION
37867,36.580556,-83.638889,TN,,,SHAWANEE,CLAIBORNE
37868,35.7883,-83.5544,TN,,,PIGEON FORGE,SEVIER
37869,36.527515,-83.252892,TN,,,SNEEDVILLE,HANCOCK
37870,36.479723,-83.813495,TN,,,SPEEDWELL,CLAIBORNE
37871,36.041462,-83.677724,TN,,,STRAWBERRY PLAINS,JEFFERSON
37872,36.262234,-84.69842,TN,,,SUNBRIGHT,MORGAN
37873,36.474066,-82.830597,TN,,,SURGOINSVILLE,HAWKINS
37874,35.595703,-84.430424,TN,,,SWEETWATER,MONROE
37876,35.857,-83.4989,TN,,,SEVIERVILLE,SEVIER
37877,36.159958,-83.412864,TN,,,TALBOTT,HAMBLEN
37878,35.583663,-84.003338,TN,,,TALLASSEE,BLOUNT
37879,36.471012,-83.555219,TN,,,TAZEWELL,CLAIBORNE
37880,35.686175,-84.654848,TN,,,TEN MILE,MEIGS
37881,36.391687,-83.365973,TN,,,THORN HILL,GRAINGER
37882,35.678385,-83.757157,TN,,,TOWNSEND,BLOUNT
37885,35.535364,-84.177829,TN,,,VONORE,MONROE
37886,35.753311,-83.824307,TN,,,WALLAND,BLOUNT
37887,36.101609,-84.565188,TN,,,WARTBURG,MORGAN
37888,36.310649,-83.593685,TN,,,WASHBURN,GRAINGER
37890,36.090299,-83.287921,TN,,,WHITE PINE,JEFFERSON
37891,36.262125,-83.145844,TN,,,WHITESBURG,HAMBLEN
37892,36.559825,-84.434026,TN,,,WINFIELD,SCOTT
37901,35.9609,-83.9189,TN,,,KNOXVILLE,KNOX
37902,35.962516,-83.920915,TN,,,KNOXVILLE,KNOX
