62533,39.453048,-89.642718,IL,,,FARMERSVILLE,MONTGOMERY
62534,39.503253,-88.756208,IL,,,FINDLAY,SHELBY
62535,39.9325,-88.951111,IL,,,FORSYTH,MACON
62536,39.632713,-89.658144,IL,,,GLENARM,SANGAMON
62537,39.853889,-89.083889,IL,,,HARRISTOWN,MACON
62538,39.371865,-89.53804,IL,,,HARVEL,MONTGOMERY
62539,39.849929,-89.251319,IL,,,ILLIOPOLIS,SANGAMON
62540,39.588611,-89.414444,IL,,,KINCAID,CHRISTIAN
62541,39.970556,-89.35,IL,,,LAKE FORK,LOGAN
62543,39.97111,-89.172492,IL,,,LATHAM,LOGAN
62544,39.704093,-88.988026,IL,,,MACON,MACON
62545,39.77771,-89.417692,IL,,,MECHANICSBURG,SANGAMON
62546,39.415336,-89.45407,IL,,,MORRISONVILLE,CHRISTIAN
62547,39.762845,-89.235672,IL,,,MOUNT AUBURN,CHRISTIAN
62548,40.004482,-89.293482,IL,,,MOUNT PULASKI,LOGAN
62549,39.778883,-88.870207,IL,,,MT ZION,MACON
62550,39.616135,-89.012776,IL,,,MOWEAQUA,CHRISTIAN
62551,39.858175,-89.170071,IL,,,NIANTIC,MACON
62553,39.288408,-89.083636,IL,,,OCONEE,SHELBY
62554,39.935135,-88.854675,IL,,,OREANA,MACON
62555,39.477508,-89.195071,IL,,,OWANECO,CHRISTIAN
62556,39.470817,-89.425555,IL,,,PALMER,CHRISTIAN
62557,39.388124,-89.078165,IL,,,PANA,CHRISTIAN
62558,39.590966,-89.578955,IL,,,PAWNEE,SANGAMON
62560,39.310551,-89.585135,IL,,,RAYMOND,MONTGOMERY
62561,39.855239,-89.541908,IL,,,RIVERTON,SANGAMON
62563,39.759047,-89.547208,IL,,,ROCHESTER,SANGAMON
62565,39.404873,-88.804615,IL,,,SHELBYVILLE,SHELBY
62567,39.640482,-89.191328,IL,,,STONINGTON,CHRISTIAN
62568,39.554516,-89.313357,IL,,,TAYLORVILLE,CHRISTIAN
62570,39.588889,-89.456111,IL,,,TOVEY,CHRISTIAN
62571,39.36576,-88.974517,IL,,,TOWER HILL,SHELBY
62572,39.38383,-89.647429,IL,,,WAGGONER,MONTGOMERY
62573,39.939737,-89.068316,IL,,,WARRENSBURG,MACON
62601,39.725935,-90.035304,IL,,,ALEXANDER,MORGAN
62610,39.560556,-90.433889,IL,,,ALSEY,SCOTT
62611,39.897927,-90.363595,IL,,,ARENZVILLE,CASS
62612,39.89168,-90.028721,IL,,,ASHLAND,CASS
62613,39.964813,-89.72108,IL,,,ATHENS,MENARD
62615,39.591787,-89.744033,IL,,,AUBURN,SANGAMON
62617,40.161774,-90.148568,IL,,,BATH,MASON
62618,40.004356,-90.422851,IL,,,BEARDSTOWN,CASS
62621,39.744078,-90.530527,IL,,,BLUFFS,SCOTT
62622,39.987778,-90.345833,IL,,,BLUFF SPRINGS,CASS
62624,40.155025,-90.351671,IL,,,BROWNING,SCHUYLER
62625,39.911267,-89.66426,IL,,,CANTRALL,SANGAMON
62626,39.279821,-89.888935,IL,,,CARLINVILLE,MACOUPIN
62627,40.038437,-90.147657,IL,,,CHANDLERVILLE,CASS
62628,39.771581,-90.411299,IL,,,CHAPIN,MORGAN
62629,39.673679,-89.711212,IL,,,CHATHAM,SANGAMON
62630,39.270756,-90.076632,IL,,,CHESTERFIELD,MACOUPIN
62631,39.822958,-90.372175,IL,,,CONCORD,MORGAN
62633,40.235482,-89.846447,IL,,,EASTON,MASON
62634,40.002394,-89.474938,IL,,,ELKHART,LOGAN
62635,40.294538,-89.517441,IL,,,EMDEN,LOGAN
62638,39.608461,-90.048535,IL,,,FRANKLIN,MORGAN
62639,40.070246,-90.504391,IL,,,FREDERICK,SCHUYLER
62640,39.447182,-89.780535,IL,,,GIRARD,MACOUPIN
62642,40.079859,-89.711606,IL,,,GREENVIEW,MENARD
62643,40.245073,-89.451944,IL,,,HARTSBURG,LOGAN
62644,40.295995,-90.04952,IL,,,HAVANA,MASON
62649,39.375217,-90.067161,IL,,,HETTICK,MACOUPIN
62650,39.729269,-90.236238,IL,,,JACKSONVILLE,MORGAN
62651,39.733889,-90.228889,IL,,,JACKSONVILLE,MORGAN
62655,40.158696,-90.004279,IL,,,KILBOURNE,MASON
62656,40.14508,-89.368376,IL,,,LINCOLN,LOGAN
62659,40.044444,-89.854167,IL,,,LINCOLNS NEW SALEM,MENARD
62660,39.854167,-90.199444,IL,,,LITERBERRY,MORGAN
62661,39.670394,-89.858823,IL,,,LOAMI,SANGAMON
62662,39.550833,-89.845833,IL,,,LOWDER,SANGAMON
62663,39.542222,-90.332222,IL,,,MANCHESTER,SCOTT
62664,40.199938,-89.699256,IL,,,MASON CITY,MASON
62665,39.797631,-90.549542,IL,,,MEREDOSIA,MORGAN
62666,40.096668,-89.58182,IL,,,MIDDLETOWN,LOGAN
62667,39.475965,-89.979386,IL,,,MODESTO,MACOUPIN
62668,39.572952,-90.231189,IL,,,MURRAYVILLE,MORGAN
62670,39.736048,-89.905721,IL,,,NEW BERLIN,SANGAMON
62671,40.168226,-89.56044,IL,,,NEW HOLLAND,LOGAN
62672,39.387199,-89.778411,IL,,,NILWOOD,MACOUPIN
62673,40.099445,-89.960135,IL,,,OAKFORD,MENARD
62674,39.41654,-89.956736,IL,,,PALMYRA,MACOUPIN
62675,40.011529,-89.847874,IL,,,PETERSBURG,MENARD
62677,39.849767,-89.838361,IL,,,PLEASANT PLAINS,SANGAMON
62681,40.124189,-90.560883,IL,,,RUSHVILLE,SCHUYLER
62682,40.294466,-89.625029,IL,,,SAN JOSE,MASON
62683,39.478167,-90.096921,IL,,,SCOTTVILLE,MACOUPIN
62684,39.889456,-89.60251,IL,,,SHERMAN,SANGAMON
62685,39.124165,-90.048737,IL,,,SHIPMAN,MACOUPIN
62688,39.940188,-89.882274,IL,,,TALLULA,MENARD
62689,39.538056,-89.763056,IL,,,THAYER,SANGAMON
62690,39.506447,-89.778332,IL,,,VIRDEN,MACOUPIN
62691,39.945475,-90.212681,IL,,,VIRGINIA,CASS
62692,39.586983,-89.944903,IL,,,WAVERLY,MORGAN
62693,39.930438,-89.534172,IL,,,WILLIAMSVILLE,SANGAMON
62694,39.614113,-90.433696,IL,,,WINCHESTER,SCOTT
62695,39.628889,-90.218889,IL,,,WOODSON,MORGAN
62701,39.80004,-89.649531,IL,,,SPRINGFIELD,SANGAMON
62702,39.816768,-89.644147,IL,,,SPRINGFIELD,SANGAMON
62703,39.772401,-89.63333,IL,,,SPRINGFIELD,SANGAMON
62704,39.780319,-89.681066,IL,,,SPRINGFIELD,SANGAMON
62705,39.799,-89.6465,IL,,,SPRINGFIELD,SANGAMON
62706,39.7987,-89.6534,IL,,,SPRINGFIELD,SANGAMON
62707,39.772842,-89.663991,IL,,,SPRINGFIELD,SANGAMON
62708,39.79517,-89.62514,IL,,,SPRINGFIELD,SANGAMON
62711,39.76,-89.7178,IL,,,SPRINGFIELD,SANGAMON
62712,39.7359,-89.5993,IL,,,SPRINGFIELD,SANGAMON
62713,39.7919,-89.6463,IL,,,SPRINGFIELD,SANGAMON
62715,39.8023,-89.647,IL,,,SPRINGFIELD,SANGAMON
62716,39.749453,-89.614384,IL,,,SPRINGFIELD,SANGAMON
62719,39.801707,-89.644141,IL,,,SPRINGFIELD,SANGAMON
62721,39.794705,-89.648672,IL,,,SPRINGFIELD,SANGAMON
62722,39.79715,-89.653399,IL,,,SPRINGFIELD,SANGAMON
62723,39.769418,-89.607551,IL,,,SPRINGFIELD,SANGAMON
62726,39.801479,-89.64209,IL,,,SPRINGFIELD,SANGAMON
62736,39.801967,-89.643851,IL,,,SPRINGFIELD,SANGAMON
62739,39.8003,-89.6471,IL,,,SPRINGFIELD,SANGAMON
62746,39.801697,-89.644161,IL,,,SPRINGFIELD,SANGAMON
62756,39.7971,-89.6535,IL,,,SPRINGFIELD,SANGAMON
62757,39.79925,-89.646499,IL,,,SPRINGFIELD,SANGAMON
62761,39.803174,-89.660624,IL,,,SPRINGFIELD,SANGAMON
62762,39.78685,-89.655099,IL,,,SPRINGFIELD,SANGAMON
62763,39.78685,-89.656099,IL,,,SPRINGFIELD,SANGAMON
62764,39.77695,-89.607597,IL,,,SPRINGFIELD,SANGAMON
62765,39.798335,-89.655833,IL,,,SPRINGFIELD,SANGAMON
62766,39.772577,-89.605812,IL,,,SPRINGFIELD,SANGAMON
62767,39.80205,-89.65877,IL,,,SPRINGFIELD,SANGAMON
62769,39.80715,-89.644799,IL,,,SPRINGFIELD,SANGAMON
62776,39.802047,-89.643731,IL,,,SPRINGFIELD,SANGAMON
62777,39.8022,-89.6547,IL,,,SPRINGFIELD,SANGAMON
62781,39.80845,-89.6547,IL,,,SPRINGFIELD,SANGAMON
62786,39.80187,-89.65875,IL,,,SPRINGFIELD,SANGAMON
62791,39.79486,-89.6249,IL,,,SPRINGFIELD,SANGAMON
62794,39.8016,-89.6436,IL,,,SPRINGFIELD,SANGAMON
62796,39.801907,-89.643851,IL,,,SPRINGFIELD,SANGAMON
62801,38.524117,-89.136478,IL,,,CENTRALIA,MARION
62803,38.445468,-89.306854,IL,,,HOYLETON,WASHINGTON
62805,37.987778,-88.752222,IL,,,AKIN,FRANKLIN
62806,38.374003,-88.063557,IL,,,ALBION,EDWARDS
62807,38.723089,-88.915695,IL,,,ALMA,MARION
62808,38.306002,-89.231115,IL,,,ASHLEY,WASHINGTON
62809,38.278144,-88.350831,IL,,,BARNHILL,WAYNE
62810,38.215268,-88.755801,IL,,,BELLE RIVE,JEFFERSON
62811,38.384444,-87.911389,IL,,,BELLMONT,WABASH
62812,37.99998,-88.922659,IL,,,BENTON,FRANKLIN
62814,38.353138,-88.75872,IL,,,BLUFORD,JEFFERSON
62815,38.448967,-88.002491,IL,,,BONE GAP,EDWARDS
62816,38.198017,-88.922884,IL,,,BONNIE,JEFFERSON
62817,37.954554,-88.467775,IL,,,BROUGHTON,HAMILTON
62818,38.376433,-87.992824,IL,,,BROWNS,EDWARDS
62819,37.966881,-88.977993,IL,,,BUCKNER,FRANKLIN
62820,38.208151,-88.214719,IL,,,BURNT PRAIRIE,WHITE
62821,38.080819,-88.166987,IL,,,CARMI,WHITE
62822,37.984905,-89.057367,IL,,,CHRISTOPHER,FRANKLIN
62823,38.513774,-88.404524,IL,,,CISNE,WAYNE
62824,38.669501,-88.351641,IL,,,CLAY CITY,CLAY
62825,37.994167,-89.067222,IL,,,COELLO,FRANKLIN
62827,38.166029,-88.059474,IL,,,CROSSVILLE,WHITE
62828,38.197479,-88.636311,IL,,,DAHLGREN,HAMILTON
62829,37.996585,-88.534231,IL,,,DALE,HAMILTON
62830,38.43329,-88.965697,IL,,,DIX,JEFFERSON
62831,38.252638,-89.204187,IL,,,DU BOIS,WASHINGTON
62832,38.013687,-89.233268,IL,,,DU QUOIN,PERRY
62833,38.365021,-88.133455,IL,,,ELLERY,EDWARDS
62834,37.974722,-88.120278,IL,,,EMMA,WHITE
62835,38.092746,-88.332546,IL,,,ENFIELD,WHITE
62836,38.07021,-88.850441,IL,,,EWING,FRANKLIN
62837,38.378214,-88.359323,IL,,,FAIRFIELD,WAYNE
62838,38.846902,-88.761412,IL,,,FARINA,FAYETTE
62839,38.670337,-88.49186,IL,,,FLORA,CLAY
62840,37.901301,-88.845651,IL,,,FRANKFORT HEIGHTS,FRANKLIN
62841,37.861111,-88.997222,IL,,,FREEMAN SPUR,WILLIAMSON
62842,38.441326,-88.414428,IL,,,GEFF,WAYNE
62843,38.364514,-88.207466,IL,,,GOLDEN GATE,WAYNE
62844,38.262707,-88.003539,IL,,,GRAYVILLE,WHITE
62846,38.152743,-88.889362,IL,,,INA,JEFFERSON
62848,38.439167,-89.162778,IL,,,IRVINGTON,WASHINGTON
62849,38.613563,-88.768925,IL,,,IUKA,MARION
62850,38.525628,-88.588701,IL,,,JOHNSONVILLE,WAYNE
62851,38.369146,-88.648058,IL,,,KEENES,WAYNE
62852,38.350556,-87.868611,IL,,,KEENSBURG,WABASH
62853,38.513256,-88.841107,IL,,,KELL,MARION
62854,38.755857,-88.812999,IL,,,KINMUNDY,MARION
