831011,18.8667,72.9833,Maharashtra,state,SONARI,18 52 00 N,072 59 00 E
700150,22.4333,88.4167,West Bengal,state,SONARPUR,22 26 00 N,088 25 00 E
841101,20.8333,83.9167,Orissa,state,SONEPUR,20 50 00 N,083 55 00 E
131001,29,77.0167,Haryana,state,SONIPAT,29 00 00 N,077 01 00 E
455118,23,76.7,Madhya Pradesh,state,SONKACH,23 00 00 N,076 42 00 E
277212,27.65,81.75,Uttar Pradesh,state,SONWAN,27 39 00 N,081 45 00 E
193201,34.3167,74.5,Jammu and Kashmir,state,SOPUR,34 19 00 N,074 30 00 E
781317,26.5,90.8667,Assam,state,SORBHOG,26 30 00 N,090 52 00 E
756045,21.3,86.8167,Orissa,state,SORO,21 18 00 N,086 49 00 E
207403,27.9,78.75,Uttar Pradesh,state,SORON,27 54 00 N,078 45 00 E
783127,25.9167,90.0167,Assam,state,SOUTH SALMARA,25 55 00 N,090 01 00 E
465449,24.2,76.1667,Madhya Pradesh,state,SOYET,24 12 00 N,076 10 00 E
331803,28.1,74.0333,Rajasthan,state,SRI DUNGARGARH,28 06 00 N,074 02 00 E
335001,29.9167,73.8833,Rajasthan,state,SRI GANGANAGAR,29 55 00 N,073 53 00 E
143515,31.6833,75.65,Punjab,state,SRI HARGOBINDUR,31 41 00 N,075 39 00 E
335073,29.8333,73.45,Rajasthan,state,SRI KARANPUR,29 50 00 N,073 27 00 E
532001,18.3167,84,Andhra Pradesh,state,SRIKAKULAM,18 19 00 N,084 00 00 E
305025,34.1333,74.8333,Jammu and Kashmir,state,SRINAGAR,34 08 00 N,074 50 00 E
246174,30.2,78.7833,Uttar Pradesh,state,SRINAGAR,30 12 00 N,078 47 00 E
783361,19.5667,74.5667,Maharashtra,state,SRIRAMPUR,19 34 00 N,074 34 00 E
620006,10.85,78.7333,Tamil Nadu,state,SRIRANGAM,10 51 00 N,078 44 00 E
571438,12.4167,76.7,Karnataka,state,SRIRANGAPATNA,12 25 00 N,076 42 00 E
400002,18.0667,73.05,Maharashtra,state,SRIVARDHAN,18 04 00 N,073 03 00 E
626125,9.5167,77.6833,Tamil Nadu,state,SRIVILLIPUTTUR,09 31 00 N,077 41 00 E
400074,19.0333,72.8833,Maharashtra,state,SS,19 02 00 N,072 53 00 E
244924,29.0167,79.05,Uttar Pradesh,state,SUAR,29 01 00 N,079 03 00 E
754036,22.9667,88.5667,West Bengal,state,SUBARNAPUR,22 58 00 N,088 34 00 E
331507,27.7167,74.5833,Rajasthan,state,SUJANGARH,27 43 00 N,074 35 00 E
783128,22.7,88.3667,West Bengal,state,SUKCHAR,22 42 00 N,088 22 00 E
848515,26.25,82.0667,Uttar Pradesh,state,SULTANPUR,26 15 00 N,082 04 00 E
144626,31.2167,75.2,Punjab,state,SULTANPUR LODHI,31 13 00 N,075 12 00 E
524121,13.7333,80.05,Andhra Pradesh,state,SULURU,13 44 00 N,080 03 00 E
148028,30.1,75.85,Punjab,state,SUNAM,30 06 00 N,075 51 00 E
770001,22.0667,84.1333,Orissa,state,SUNDARGARH,22 04 00 N,084 08 00 E
174401,31.5333,76.9,Himachal Pradesh,state,SUNDARNAGAR,31 32 00 N,076 54 00 E
852131,26.1167,86.6,Bihar,state,SUPAUL,26 07 00 N,086 36 00 E
395003,21.1667,72.8333,Gujarat,state,SURAT,21 10 00 N,072 50 00 E
335804,29.3167,73.9,Rajasthan,state,SURATGARH,29 19 00 N,073 54 00 E
363001,22.7333,71.7167,Gujarat,state,SURENDRANAGAR,22 44 00 N,071 43 00 E
508213,17.1667,79.6167,Andhra Pradesh,state,SURIAPET,17 10 00 N,079 37 00 E
721635,22.1333,88.1167,West Bengal,state,SUTAHATA,22 08 00 N,088 07 00 E
743286,22.8333,88.8667,West Bengal,state,SWARUPNAGAR,22 50 00 N,088 52 00 E
534101,16.8333,81.5,Andhra Pradesh,state,TADEPALLEGUDEM,16 50 00 N,081 30 00 E
515411,14.9167,77.9833,Andhra Pradesh,state,TADPATRI,14 55 00 N,077 59 00 E
848130,25.85,85.6833,Bihar,state,TAJPUR,25 51 00 N,085 41 00 E
233228,29.1667,78.4833,Uttar Pradesh,state,TAJPUR,29 10 00 N,078 29 00 E
743429,22.6,88.9167,West Bengal,state,TAKI,22 36 00 N,088 55 00 E
841244,24.3167,87.9667,West Bengal,state,TAKIPUR,24 19 00 N,087 58 00 E
700002,23.7167,81.0333,Madhya Pradesh,state,TALA,23 43 00 N,081 02 00 E
364140,21.3333,72.1333,Gujarat,state,TALAJA,21 20 00 N,072 08 00 E
362150,21,70.65,Gujarat,state,TALALA,21 00 00 N,070 39 00 E
759101,21,85.3,Orissa,state,TALCHER,21 00 00 N,085 18 00 E
722152,23.0333,87.1,West Bengal,state,TALDANGRA,23 02 00 N,087 06 00 E
586214,-16.5167,76.3333,Karnataka,state,TALIKOTA,16 31 00 S,076 20 00 E
670141,12.0333,75.3333,Kerala,state,TALIPARAMBA,12 02 00 N,075 20 00 E
425413,21.5333,74.1833,Maharashtra,state,TALODA,21 32 00 N,074 11 00 E
441221,19.0833,73.0833,Maharashtra,state,TALOJE,19 05 00 N,073 05 00 E
142050,30.85,74.9333,Punjab,state,TALWANDI BHAI,30 51 00 N,074 56 00 E
600045,12.9167,80.1167,Tamil Nadu,state,TAMBARAM,12 55 00 N,080 07 00 E
274407,26.7,84.1833,Uttar Pradesh,state,TAMKUHI,26 42 00 N,084 11 00 E
721647,22.2833,87.9667,West Bengal,state,TAMLUK,22 17 00 N,087 58 00 E
262309,29.0667,80.1,Uttar Pradesh,state,TANAKPUR,29 04 00 N,080 06 00 E
454276,26.55,82.65,Uttar Pradesh,state,TANDA,26 33 00 N,082 39 00 E
224190,28.9667,78.95,Uttar Pradesh,state,TANDA,28 58 00 N,078 57 00 E
501141,17.2833,77.55,Andhra Pradesh,state,TANDUR,17 17 00 N,077 33 00 E
752023,19.9333,85.4,Orissa,state,TANGI,19 56 00 N,085 24 00 E
193402,34.0333,74.4333,Jammu and Kashmir,state,TANGMARG,34 02 00 N,074 26 00 E
731131,23.9,87.3667,West Bengal,state,TANTIPARA,23 54 00 N,087 22 00 E
534211,16.8,81.75,Andhra Pradesh,state,TANUKU,16 48 00 N,081 45 00 E
676307,10.9833,75.8667,Kerala,state,TANUR,10 59 00 N,075 52 00 E
148108,30.3167,75.35,Punjab,state,TAPA,30 19 00 N,075 21 00 E
202165,28.0333,77.5667,Uttar Pradesh,state,TAPPAL,28 02 00 N,077 34 00 E
841424,26.0833,84.8833,Bihar,state,TARAIA,26 05 00 N,084 53 00 E
733127,22.9,88.0333,West Bengal,state,TARAKESWAR,22 54 00 N,088 02 00 E
331304,28.6833,75.0333,Rajasthan,state,TARANAGAR,28 41 00 N,075 02 00 E
813221,25.0833,86.65,Bihar,state,TARAPUR,25 05 00 N,086 39 00 E
400034,18.9667,72.8167,Maharashtra,state,TAREDO,18 58 00 N,072 49 00 E
764008,22.45,84.6667,Orissa,state,TARAGAON,22 27 00 N,084 40 00 E
