162315,60.38333,41.65000,??????,SHELOTA
185514,63.01667,35.75000,?????????,SHELTOZERO
668112,51.21667,91.30000,????,SHEMI
165160,62.10000,42.91667,????????,SHENKURSK
169423,62.69639,56.40194,???????,SHERLYAGA
397725,56.05889,35.52694,?????????,SHESTAKOVO
663670,56.16667,36.26667,?????????,SHESTAKOVO
397701,51.08250,40.39444,??????????????,SHESTIKURGANNYY
164218,61.81194,40.19389,?????????????,SHESTIOZERSKIY
663466,58.41944,97.80472,?????????,SHIVERSKIY
668517,52.23333,93.71667,???????,SHIVILIG
186532,64.50000,34.83333,?????,SHIZHNYA
663051,56.50278,93.20333,????,SHILA
663052,57.83333,29.83333,???????,SHILINKA
673370,51.85000,116.03333,?????,SHILKA
353674,44.31694,41.57806,???????,SHILOVKA
394048,56.43000,35.14778,??????,SHILOVO
423888,55.63778,52.49556,?????????,SHILNEBASH
676300,52.00000,127.70000,?????????,SHIMANOVSK
429294,55.54500,47.94250,???????,SHIMKUSY
452414,56.75000,30.45000,??????,SHIPOVO
658140,52.21667,82.28333,????????,SHIPUNOVO
658392,59.93333,44.36667,????????,SHIPUNOVO
655200,54.49111,89.95306,????,SHIRA
431141,53.85083,42.77111,?????????,SHIRINGUSHI
356129,45.34389,41.77056,?????????,SHIROBOKOV
396862,58.98333,82.01667,???????,SHIROKIY
676785,50.97139,37.13944,???????,SHIROKIY
353676,46.65722,38.33278,?????????,SHIROCHANKA
665042,56.37222,98.33639,???????,SHITKINO
161063,60.01167,41.23417,???????,SHICHENGA
356411,56.05000,36.11667,???????,SHISHKINO
162665,51.24278,40.19583,???????,SHISHOVKA
397732,51.24278,40.19583,???????,SHISHOVKA
353353,46.15000,39.50000,????????,SHKOLNYY
422474,54.81667,47.40000,??????,SHLANGA
453493,53.86750,55.66556,??????,SHLANLY
187320,59.95000,31.03333,????????????,SHLISSELBURG
385440,45.01028,40.22500,????????????,SHOVGENOVSKIY
162471,59.91667,36.21667,?????,SHOGDA
164229,61.93306,40.51167,?????,SHOZHMA
185512,61.46667,35.03333,?????,SHOKSHA
427945,55.72611,46.07167,?????,SHOLYA
161425,65.08333,32.00000,?????,SHONGA
164657,63.61944,43.58139,?????????,SHOTOGORKA
662634,53.81667,92.43333,??????,SHOSHINO
168212,61.50167,50.72278,?????,SHOSHKA
659120,57.21944,90.66417,???????,SHPAGINO
396641,49.92222,39.57306,????????,SHRAMOVKA
452989,56.07722,56.14333,??????,SHTANDY
385325,45.06083,39.91083,????????,SHTURBINO
356035,45.78694,41.27861,?????,SHTURM
659410,58.85417,61.06111,???????,SHUBENKA
352827,51.78333,55.73333,???????,SHUBINKA
658284,44.37444,39.40167,???????,SHUBINKA
431544,54.18333,44.45000,??????,SHUVARY
169338,63.52667,53.60528,??????,SHUDAYAG
668012,50.83333,90.36667,???,SHUY
164631,59.93194,34.13417,?????,SHUYGA
396125,51.91806,40.63222,???????,SHUKAVKA
452843,56.15000,55.48333,?????????,SHULGANOVO
162675,59.35000,37.16667,?????,SHULMA
658875,53.26667,78.93333,?????????,SHUMANOVKA
663126,57.37139,92.21694,??????,SHUMBASH
429120,55.52278,46.37361,???????,SHUMERLYA
429125,55.49444,46.42361,???????,SHUMERLYA
243052,57.50611,56.48028,?????????,SHUMILOVKA
665756,55.18333,84.08333,????????,SHUMILOVO
682962,52.40278,158.43333,??????,SHUMNYY
665130,49.10139,41.24583,???????,SHUMSKIY
186304,48.61667,139.31667,??????,SHUNGA
165260,61.03389,43.65444,?????,SHURAY
422618,55.36972,49.82389,?????,SHURAN
426462,56.60000,49.10000,???????,SHURGIYAL
403524,49.73056,43.70778,???????????,SHURUPOVSKIY
368049,43.13722,46.42444,?????,SHUSHIYA
452943,55.89556,54.36389,??????,SHUSHNUR
453504,54.08444,58.47444,?????,SHUSHPA
155900,64.74583,34.77194,???,SHUYA
185504,58.28333,33.51667,???,SHUYA
168226,61.26917,50.58111,??,YB
668541,52.72083,95.72111,?????,YRBAN
678227,63.48806,123.17417,???,EBYA
682735,51.54056,136.50111,??????,EVORON
356405,45.32306,43.88361,????????,EDELBAY
649236,51.09861,86.14806,??????,EDIGAN
368858,44.07361,46.35778,?????,EDIGE
357870,44.05111,44.54083,???????,EDISSIYA
