27010,45.28,Pavia,9.3,Torrevecchia Pia,LOMBARDIA,ITALY
27011,45.15,Pavia,9.33,Torre de' Negri,LOMBARDIA,ITALY
27011,45.16,Pavia,9.31,Belgioioso,LOMBARDIA,ITALY
27012,45.25,Pavia,9.15,Certosa di Pavia,LOMBARDIA,ITALY
27012,45.28,Pavia,9.08,Rognano,LOMBARDIA,ITALY
27013,45.15,Pavia,9.48,Chignolo Po,LOMBARDIA,ITALY
27014,45.18,Pavia,9.35,Genzone,LOMBARDIA,ITALY
27014,45.15,Pavia,9.36,Corteolona,LOMBARDIA,ITALY
27015,45.31,Pavia,9.26,Landriano,LOMBARDIA,ITALY
27016,45.23,Pavia,9.23,Lardirago,LOMBARDIA,ITALY
27016,45.21,Pavia,9.25,Sant'Alessio con Vialone,LOMBARDIA,ITALY
27017,45.11,Pavia,9.4,Zerbo,LOMBARDIA,ITALY
27017,45.11,Pavia,9.43,Pieve Porto Morone,LOMBARDIA,ITALY
27018,45.3,Pavia,9.23,Vidigulfo,LOMBARDIA,ITALY
27019,45.21,Pavia,9.36,Villanterio,LOMBARDIA,ITALY
27020,45.11,Pavia,8.66,Sartirana Lomellina,LOMBARDIA,ITALY
27020,45.3,Pavia,8.7,Albonese,LOMBARDIA,ITALY
27020,45.16,Pavia,8.88,Alagna,LOMBARDIA,ITALY
27020,45.13,Pavia,9.1,Carbonara al Ticino,LOMBARDIA,ITALY
27020,45.28,Pavia,9.03,Trovo,LOMBARDIA,ITALY
27020,45.26,Pavia,9.05,Trivolzio,LOMBARDIA,ITALY
27020,45.21,Pavia,9.08,Torre d'Isola,LOMBARDIA,ITALY
27020,45.15,Pavia,8.66,Valle Lomellina,LOMBARDIA,ITALY
27020,45.13,Pavia,8.63,Breme,LOMBARDIA,ITALY
27020,45.11,Pavia,8.91,Scaldasole,LOMBARDIA,ITALY
27020,45.21,Pavia,8.86,Tromello,LOMBARDIA,ITALY
27020,45.2,Pavia,9.01,Zerbolò,LOMBARDIA,ITALY
27020,45.15,Pavia,8.86,Valeggio,LOMBARDIA,ITALY
27020,45.16,Pavia,8.73,Velezzo Lomellina,LOMBARDIA,ITALY
