94010,37.76,Enna,14.35,Sperlinga,SICILIA,ITALY
94010,37.56,Enna,14.68,Catenanuova,SICILIA,ITALY
94010,37.61,Enna,14.73,Centuripe,SICILIA,ITALY
94010,37.58,Enna,14.16,Villarosa,SICILIA,ITALY
94010,37.58,Enna,14.26,Calascibetta,SICILIA,ITALY
94011,37.65,Enna,14.51,Agira,SICILIA,ITALY
94012,37.36,Enna,14.2,Barrafranca,SICILIA,ITALY
94013,37.65,Enna,14.4,Leonforte,SICILIA,ITALY
94014,37.75,Enna,14.4,Nicosia,SICILIA,ITALY
94015,37.38,Enna,14.36,Piazza Armerina,SICILIA,ITALY
94016,37.4,Enna,14.13,Pietraperzia,SICILIA,ITALY
94017,37.65,Enna,14.63,Regalbuto,SICILIA,ITALY
94018,37.78,Enna,14.6,Troina,SICILIA,ITALY
94019,37.5,Enna,14.38,Valguarnera Caropepe,SICILIA,ITALY
94100,37.56,Enna,14.26,Enna,SICILIA,ITALY
95010,37.75,Catania,15.13,Sant'Alfio,SICILIA,ITALY
95010,37.68,Catania,15.13,Santa Venerina,SICILIA,ITALY
95010,37.71,Catania,15.11,Milo,SICILIA,ITALY
95011,37.81,Catania,15.23,Calatabiano,SICILIA,ITALY
95012,37.88,Catania,15.11,Castiglione di Sicilia,SICILIA,ITALY
95013,37.8,Catania,15.2,Fiumefreddo di Sicilia,SICILIA,ITALY
95014,37.73,Catania,15.18,Giarre,SICILIA,ITALY
95015,37.85,Catania,15.13,Linguaglossa,SICILIA,ITALY
95016,37.75,Catania,15.2,Mascali,SICILIA,ITALY
95017,37.8,Catania,15.16,Piedimonte Etneo,SICILIA,ITALY
95018,37.73,Catania,15.2,Riposto,SICILIA,ITALY
95019,37.68,Catania,15.1,Zafferana Etnea,SICILIA,ITALY
95020,37.6,Catania,15.11,Aci Bonaccorsi,SICILIA,ITALY
95021,37.55,Catania,15.15,Aci Castello,SICILIA,ITALY
95022,37.6,Catania,15.15,Aci Catena,SICILIA,ITALY
95024,37.61,Catania,15.16,Acireale,SICILIA,ITALY
95025,37.6,Catania,15.11,Aci Sant'Antonio,SICILIA,ITALY
95026,37.56,Catania,15.16,ACI TREZZA,SICILIA,ITALY
95027,37.56,Catania,15.11,San Gregorio di Catania,SICILIA,ITALY
95028,37.57,Catania,15.12,Valverde,SICILIA,ITALY
95029,37.61,Catania,15.1,Viagrande,SICILIA,ITALY
95030,37.58,Catania,15.08,Tremestieri Etneo,SICILIA,ITALY
95030,37.63,Catania,14.93,Ragalna,SICILIA,ITALY
95030,37.56,Catania,15.01,San Pietro Clarenza,SICILIA,ITALY
95030,37.86,Catania,14.8,Maniace,SICILIA,ITALY
95030,37.56,Catania,15.05,Mascalucia,SICILIA,ITALY
95030,37.51,Catania,15.06,Sant'Agata li Battiati,SICILIA,ITALY
95030,37.61,Catania,15.06,Pedara,SICILIA,ITALY
95030,37.56,Catania,15.06,Gravina di Catania,SICILIA,ITALY
95030,37.61,Catania,15.01,Nicolosi,SICILIA,ITALY
95031,37.66,Catania,14.95,Adrano,SICILIA,ITALY
95032,37.58,Catania,14.98,Belpasso,SICILIA,ITALY
95033,37.65,Catania,14.86,Biancavilla,SICILIA,ITALY
95034,37.8,Catania,14.83,Bronte,SICILIA,ITALY
95035,37.83,Catania,14.86,Maletto,SICILIA,ITALY
95036,37.88,Catania,14.95,Randazzo,SICILIA,ITALY
95037,37.58,Catania,15.1,San Giovanni la Punta,SICILIA,ITALY
95038,37.61,Catania,14.9,Santa Maria di Licodia,SICILIA,ITALY
95039,37.61,Catania,15.08,Trecastagni,SICILIA,ITALY
95040,37.28,Catania,14.43,San Michele di Ganzaria,SICILIA,ITALY
95040,37.33,Catania,14.45,Mirabella Imbaccari,SICILIA,ITALY
95040,37.5,Catania,14.65,Castel di Iudica,SICILIA,ITALY
95040,37.38,Catania,14.7,Ramacca,SICILIA,ITALY
95040,37.28,Catania,14.36,San Cono,SICILIA,ITALY
95040,37.15,Catania,14.7,Licodia Eubea,SICILIA,ITALY
95040,37.46,Catania,14.53,Raddusa,SICILIA,ITALY
95040,37.08,Catania,14.56,Mazzarrone,SICILIA,ITALY
95040,37.5,Catania,14.96,Motta Sant'Anastasia,SICILIA,ITALY
95040,37.56,Catania,15,Camporotondo Etneo,SICILIA,ITALY
95041,37.23,Catania,14.51,Caltagirone,SICILIA,ITALY
95042,37.21,Catania,14.63,Grammichele,SICILIA,ITALY
95043,37.28,Catania,14.78,Militello in Val di Catania,SICILIA,ITALY
95044,37.26,Catania,14.68,Mineo,SICILIA,ITALY
95045,37.51,Catania,15,Misterbianco,SICILIA,ITALY
95046,37.33,Catania,14.75,Palagonia,SICILIA,ITALY
95047,37.56,Catania,14.9,Paternò,SICILIA,ITALY
95048,37.3,Catania,14.85,Scordia,SICILIA,ITALY
95049,37.16,Catania,14.75,Vizzini,SICILIA,ITALY
95100,37.51,Catania,15.06,Catania,SICILIA,ITALY
95100,37.51,Catania,15.06,Catania,SICILIA,ITALY
95121,37.51,Catania,15.06,Catania,SICILIA,ITALY
95122,37.51,Catania,15.06,Catania,SICILIA,ITALY
95123,37.51,Catania,15.06,Catania,SICILIA,ITALY
95123,37.51,Catania,15.06,CIBALI,SICILIA,ITALY
95124,37.51,Catania,15.06,Catania,SICILIA,ITALY
95125,37.51,Catania,15.06,Catania,SICILIA,ITALY
95126,37.51,Catania,15.06,Catania,SICILIA,ITALY
95126,36.98,Catania,15.26,OGNINA,SICILIA,ITALY
95127,37.51,Catania,15.06,Catania,SICILIA,ITALY
95127,39.38,Catania,17.08,PICANELLO,SICILIA,ITALY
95128,37.51,Catania,15.06,Catania,SICILIA,ITALY
95129,37.51,Catania,15.06,Catania,SICILIA,ITALY
95131,37.51,Catania,15.06,Catania,SICILIA,ITALY
96010,36.68,Siracusa,15.13,Portopalo di Capo Passero,SICILIA,ITALY
96010,37.16,Siracusa,15.18,Priolo Gargallo,SICILIA,ITALY
