NN11,52.241,-1.179,Daventry,Northamptonshire
NN12,52.128,-0.998,Towcester,Northamptonshire
NN13,52.032,-1.147,Brackley,Northamptonshire
NN14,52.41,-0.692,Kettering,Northamptonshire
NN15,52.384,-0.706,Kettering,Northamptonshire
NN16,52.406,-0.721,Kettering,Northamptonshire
NN17,52.5,-0.688,Corby,Northamptonshire
NN18,52.48,-0.715,Corby,Northamptonshire
NN2,52.262,-0.895,Northampton,Northamptonshire
NN29,52.26,-0.663,Wellingborough,Northamptonshire
NN3,52.261,-0.846,Northampton,Northamptonshire
NN4,52.216,-0.896,Northampton,Northamptonshire
NN5,52.248,-0.93,Northampton,Northamptonshire
NN6,52.322,-0.944,Northampton,Northamptonshire
NN7,52.21,-0.927,Northampton,Northamptonshire
NN8,52.303,-0.698,Wellingborough,Northamptonshire
NN9,52.333,-0.599,Wellingborough,Northamptonshire
NP10,51.579,-3.045,Newport,Newport
NP11,51.643,-3.13,Newport,Newport
NP12,51.668,-3.197,Blackwood,Caerphilly
NP13,51.734,-3.14,Abertillery,Blaenau Gwent
NP15,51.726,-2.886,Usk,Monmouthshire
NP16,51.65,-2.688,Chepstow,Monmouthshire
NP18,51.607,-2.943,Newport,Newport
NP19,51.589,-2.963,Newport,Newport
NP20,51.591,-3.005,Newport,Newport
NP22,51.771,-3.257,Tredegar,Blaenau Gwent
NP23,51.785,-3.196,Ebbw Vale,Blaenau Gwent
NP24,51.72,-3.237,New Tredegar,Caerphilly
NP25,51.803,-2.722,Monmouth,Monmouthshire
NP26,51.59,-2.777,Caldicot,Newport
NP4,51.719,-3.046,Pontypool,Monmouthshire
NP44,51.651,-3.027,Cwmbran,Torfaen
NP7,51.829,-3.009,Abergavenny,Monmouthshire
NP8,51.86,-3.146,Crickhowell,Powys
NR1,52.626,1.31,Norwich,Norfolk
NR10,52.736,1.246,Norwich,Norfolk
NR11,52.841,1.275,Norwich,Norfolk
NR12,52.76,1.472,Norwich,Norfolk
NR13,52.634,1.473,Norwich,Norfolk
NR14,52.565,1.381,Norwich,Norfolk
NR15,52.506,1.271,Norwich,Norfolk
NR16,52.476,1.061,Norwich,Norfolk
NR17,52.515,0.996,Attleborough,Norfolk
NR18,52.571,1.11,Wymondham,Norfolk
NR19,52.675,0.929,Dereham,Norfolk
NR2,52.63,1.285,Norwich,Norfolk
NR20,52.724,0.981,Dereham,Norfolk
NR21,52.841,0.853,Fakenham,Norfolk
NR22,52.894,0.867,Walsingham,Norfolk
NR23,52.949,0.86,Wells-Next-The-Sea,Norfolk
NR24,52.859,1.051,Melton Constable,Norfolk
NR25,52.92,1.085,Holt,Norfolk
NR26,52.935,1.215,Sheringham,Norfolk
NR27,52.924,1.302,Cromer,Norfolk
NR28,52.822,1.4,North Walsham,Norfolk
NR29,52.692,1.639,Great Yarmouth,Norfolk
NR3,52.643,1.296,Norwich,Norfolk
NR30,52.619,1.729,Great Yarmouth,Norfolk
NR31,52.576,1.711,Great Yarmouth,Norfolk
NR32,52.489,1.734,Lowestoft,Suffolk
NR33,52.454,1.719,Lowestoft,Suffolk
NR34,52.438,1.585,Beccles,Norfolk
NR35,52.462,1.435,Bungay,Suffolk
NR4,52.614,1.265,Norwich,Norfolk
NR5,52.64,1.235,Norwich,Norfolk
NR6,52.661,1.283,Norwich,Norfolk
NR7,52.643,1.337,Norwich,Norfolk
NR8,52.678,1.212,Norwich,Norfolk
NR9,52.636,1.109,Norwich,Norfolk
NW1,51.532,-0.143,London,London
NW10,51.54,-0.246,London,London
NW11,51.578,-0.196,London,London
NW2,51.558,-0.218,London,London
NW3,51.552,-0.171,London,London
NW4,51.587,-0.223,London,London
NW5,51.551,-0.143,London,London
NW6,51.541,-0.194,London,London
NW7,51.615,-0.235,London,London
NW8,51.531,-0.171,London,London
NW9,51.586,-0.254,London,London
OL1,53.549,-2.105,Oldham,Lancashire
OL10,53.59,-2.222,Heywood,Lancashire
OL11,53.606,-2.174,Rochdale,Lancashire
OL12,53.635,-2.164,Rochdale,Lancashire
OL13,53.701,-2.203,Bacup,Lancashire
OL14,53.714,-2.099,Todmorden,Yorkshire
OL15,53.644,-2.1,Littleborough,Lancashire
OL16,53.612,-2.131,Rochdale,Lancashire
OL2,53.572,-2.108,Oldham,Lancashire
OL3,53.553,-2.009,Oldham,Lancashire
OL4,53.542,-2.073,Oldham,Lancashire
OL5,53.517,-2.038,Ashton-under-Lyne,Cheshire
OL6,53.494,-2.085,Ashton-under-Lyne,Cheshire
OL7,53.49,-2.105,Ashton-under-Lyne,Cheshire
OL8,53.526,-2.116,Oldham,Lancashire
OL9,53.539,-2.142,Oldham,Lancashire
OL95,53.556,-2.105,Oldham,Lancashire
OX1,51.745,-1.259,Oxford,Oxfordshire
OX10,51.608,-1.127,Wallingford,Oxfordshire
OX11,51.599,-1.246,Didcot,Oxfordshire
OX12,51.594,-1.425,Wantage,Oxfordshire
OX13,51.678,-1.347,Abingdon,Oxfordshire
OX14,51.668,-1.275,Abingdon,Oxfordshire
OX15,52.032,-1.407,Banbury,Oxfordshire
OX16,52.062,-1.34,Banbury,Oxfordshire
OX17,52.073,-1.289,Banbury,Oxfordshire
OX18,51.762,-1.591,Carterton,Oxfordshire
OX18,51.762,-1.591,Bampton,Oxfordshire
OX18,51.762,-1.591,Carterton,Oxfordshire
OX18,51.762,-1.591,Burford,Oxfordshire
OX18,51.762,-1.591,Carterton,Oxfordshire
OX2,51.764,-1.277,Oxford,Oxfordshire
OX20,51.856,-1.358,Woodstock,Oxfordshire
OX25,51.901,-1.213,Bicester,Oxfordshire
OX26,51.901,-1.151,Bicester,Oxfordshire
OX27,51.937,-1.147,Bicester,Oxfordshire
OX28,51.785,-1.487,Witney,Oxfordshire
OX29,51.794,-1.432,Witney,Oxfordshire
OX3,51.761,-1.214,Oxford,Oxfordshire
OX33,51.758,-1.147,Oxford,Oxfordshire
OX39,51.701,-0.913,Chinnor,Oxfordshire
OX4,51.73,-1.215,Oxford,Oxfordshire
OX44,51.7,-1.13,Oxford,Oxfordshire
OX49,51.65,-1,Watlington,Oxfordshire
OX5,51.829,-1.281,Kidlington,Oxfordshire
OX7,51.911,-1.528,Chipping Norton,Oxfordshire
OX9,51.738,-0.982,Thame,Oxfordshire
PA1,55.845,-4.417,Paisley,Renfrewshire
PA10,55.833,-4.551,Johnstone,Renfrewshire
PA11,55.857,-4.582,Bridge Of Weir,Renfrewshire
PA12,55.796,-4.623,Lochwinnoch,Renfrewshire
PA13,55.893,-4.629,Kilmacolm,Inverclyde
PA14,55.927,-4.663,Port Glasgow,Inverclyde
PA15,55.942,-4.748,Greenock,Inverclyde
PA16,55.944,-4.796,Greenock,Inverclyde
PA17,55.865,-4.882,Skelmorlie,Ayrshire
PA18,55.889,-4.887,Wemyss Bay,Inverclyde
PA19,55.953,-4.822,Gourock,Inverclyde
PA2,55.829,-4.434,Paisley,Renfrewshire
PA20,55.835,-5.057,Isle Of Bute,Argyll and Bute
PA21,55.901,-5.248,Tighnabruaich,Argyll and Bute
PA22,55.97,-5.157,Colintraive,Argyll and Bute
PA23,55.955,-4.932,Dunoon,Argyll and Bute
PA24,56.157,-4.904,Cairndow,Argyll and Bute
PA25,56.216,-5.04,Cairndow,Argyll and Bute
PA26,56.258,-4.938,Cairndow,Argyll and Bute
PA27,56.154,-5.084,Cairndow,Argyll and Bute
PA28,55.436,-5.603,Campbeltown,Argyll and Bute
PA29,55.804,-5.477,Tarbert,Argyll and Bute
PA3,55.852,-4.447,Paisley,Renfrewshire
PA30,56.014,-5.448,Lochgilphead,Argyll and Bute
PA31,56.053,-5.463,Lochgilphead,Argyll and Bute
PA32,56.203,-5.117,Inveraray,Argyll and Bute
PA33,56.37,-5.055,Dalmally,Argyll and Bute
PA34,56.403,-5.499,Oban,Argyll and Bute
PA35,56.405,-5.224,Taynuilt,Argyll and Bute
PA36,56.521,-4.771,Bridge Of Orchy,Argyll and Bute
PA37,56.469,-5.386,Oban,Argyll and Bute
PA38,56.592,-5.335,Appin,Argyll and Bute
PA4,55.875,-4.396,Renfrew,Renfrewshire
PA41,55.674,-5.742,Isle Of Gigha,Argyll and Bute
PA42,55.64,-6.186,Isle Of Islay,Argyll and Bute
PA43,55.756,-6.283,Isle Of Islay,Argyll and Bute
PA44,55.798,-6.292,Isle Of Islay,Argyll and Bute
PA45,55.82,-6.166,Isle Of Islay,Argyll and Bute
PA46,55.862,-6.119,Isle Of Islay,Argyll and Bute
PA47,55.682,-6.503,Isle Of Islay,Argyll and Bute
PA48,55.738,-6.384,Isle Of Islay,Argyll and Bute
PA49,55.782,-6.394,Isle Of Islay,Argyll and Bute
PA5,55.831,-4.509,Johnstone,Renfrewshire
PA6,55.864,-4.534,Johnstone,Renfrewshire
PA60,55.88,-5.913,Isle Of Jura,Argyll and Bute
PA61,56.072,-6.202,Isle Of Colonsay,Argyll and Bute
PA62,56.359,-5.85,Isle Of Mull,Argyll and Bute
PA63,56.382,-5.715,Isle Of Mull,Argyll and Bute
PA64,56.439,-5.675,Isle Of Mull,Argyll and Bute
PA65,56.469,-5.728,Isle Of Mull,Argyll and Bute
PA66,56.329,-6.354,Isle Of Mull,Argyll and Bute
PA67,56.314,-6.232,Isle Of Mull,Argyll and Bute
PA68,56.437,-6.141,Isle Of Mull,Argyll and Bute
PA69,56.38,-6.088,Isle Of Mull,Argyll and Bute
PA7,55.909,-4.5,Bishopton,Renfrewshire
PA70,56.364,-6.033,Isle Of Mull,Argyll and Bute
PA71,56.481,-5.98,Isle Of Mull,Argyll and Bute
PA72,56.518,-5.964,Isle Of Mull,Argyll and Bute
PA73,56.497,-6.183,Isle Of Mull,Argyll and Bute
PA74,56.533,-6.229,Isle Of Mull,Argyll and Bute
PA75,56.612,-6.123,Isle Of Mull,Argyll and Bute
PA76,56.334,-6.394,Isle Of Iona,Argyll and Bute
PA77,56.494,-6.884,Isle Of Tiree,Argyll and Bute
PA78,56.625,-6.545,Isle Of Coll,Argyll and Bute
PA8,55.901,-4.452,Erskine,Renfrewshire
PA9,55.81,-4.552,Johnstone,Renfrewshire
PE1,52.587,-0.238,Peterborough,Northamptonshire
PE10,52.777,-0.376,Bourne,Lincolnshire
PE11,52.807,-0.166,Spalding,Lincolnshire
PE12,52.784,0.029,Spalding,Lincolnshire
PE13,52.669,0.139,Wisbech,Cambridgeshire
PE14,52.639,0.211,Wisbech,Cambridgeshire
PE15,52.536,0.087,March,Cambridgeshire
PE16,52.454,0.05,Chatteris,Cambridgeshire
PE19,52.242,-0.258,St Neots,Cambridgeshire
PE2,52.561,-0.263,Peterborough,Northamptonshire
PE20,52.932,-0.102,Boston,Lincolnshire
PE21,52.975,-0.021,Boston,Lincolnshire
PE22,53.048,0.045,Boston,Lincolnshire
PE23,53.173,0.091,Spilsby,Lincolnshire
PE24,53.165,0.268,Skegness,Lincolnshire
PE25,53.153,0.337,Skegness,Lincolnshire
PE26,52.453,-0.113,Huntingdon,Cambridgeshire
PE27,52.334,-0.076,St Ives,Cambridgeshire
PE28,52.358,-0.186,Huntingdon,Cambridgeshire
PE29,52.334,-0.178,Huntingdon,Cambridgeshire
PE3,52.587,-0.275,Peterborough,Northamptonshire
PE30,52.759,0.418,King's Lynn,Norfolk
PE31,52.876,0.567,King's Lynn,Norfolk
PE32,52.73,0.628,King's Lynn,Norfolk
PE33,52.649,0.469,King's Lynn,Norfolk
PE34,52.724,0.34,King's Lynn,Norfolk
PE35,52.825,0.512,Sandringham,Norfolk
PE36,52.936,0.508,Hunstanton,Norfolk
PE37,52.644,0.693,Swaffham,Norfolk
PE38,52.589,0.377,Downham Market,Norfolk
PE4,52.612,-0.266,Peterborough,Northamptonshire
PE5,52.579,-0.344,Peterborough,Northamptonshire
PE6,52.656,-0.255,Peterborough,Northamptonshire
PE7,52.538,-0.198,Peterborough,Northamptonshire
PE8,52.527,-0.442,Peterborough,Northamptonshire
PE9,52.654,-0.48,Stamford,Lincolnshire
PH1,56.421,-3.475,Perth,Perth and Kinross
PH10,56.609,-3.36,Blairgowrie,Perth and Kinross
PH11,56.639,-3.234,Blairgowrie,Perth and Kinross
PH12,56.576,-3.152,Blairgowrie,Perth and Kinross
PH13,56.537,-3.274,Blairgowrie,Perth and Kinross
PH14,56.453,-3.186,Perth,Perth and Kinross
PH15,56.61,-3.941,Aberfeldy,Perth and Kinross
PH16,56.707,-3.809,Pitlochry,Perth and Kinross
PH17,56.688,-4.382,Pitlochry,Perth and Kinross
PH18,56.774,-3.889,Pitlochry,Perth and Kinross
PH19,56.935,-4.255,Dalwhinnie,Highland
PH2,56.387,-3.404,Perth,Perth and Kinross
PH20,57.054,-4.155,Newtonmore,Highland
PH21,57.089,-4.022,Kingussie,Highland
PH22,57.198,-3.806,Aviemore,Highland
PH23,57.287,-3.801,Carrbridge,Highland
PH24,57.254,-3.748,Boat Of Garten,Highland
PH25,57.262,-3.647,Nethy Bridge,Highland
PH26,57.33,-3.605,Grantown-On-Spey,Highland
PH3,56.302,-3.704,Auchterarder,Perth and Kinross
PH30,56.792,-4.6,Corrour,Highland
PH31,56.892,-4.816,Roy Bridge,Highland
PH32,57.145,-4.683,Fort Augustus,Highland
PH33,56.822,-5.112,Fort William,Highland
PH34,56.926,-4.926,Spean Bridge,Highland
PH35,57.076,-4.93,Invergarry,Highland
PH36,56.721,-5.866,Acharacle,Highland
PH37,56.826,-5.514,Glenfinnan,Highland
PH38,56.845,-5.747,Lochailort,Highland
PH39,56.913,-5.841,Arisaig,Highland
PH4,56.261,-3.783,Auchterarder,Perth and Kinross
PH40,56.964,-5.786,Mallaig,Highland
PH41,57.004,-5.832,Mallaig,Highland
PH42,56.902,-6.142,Isle Of Eigg,Highland
PH43,57.016,-6.28,Isle Of Rum,Highland
PH44,57.057,-6.503,Isle Of Canna,Highland
PH49,56.675,-5.11,Ballachulish,Highland
PH5,56.329,-3.828,Crieff,Perth and Kinross
PH50,56.714,-4.964,Kinlochleven,Highland
PH6,56.372,-3.995,Crieff,Perth and Kinross
PH7,56.373,-3.826,Crieff,Perth and Kinross
PH8,56.562,-3.6,Dunkeld,Perth and Kinross
PH9,56.648,-3.69,Pitlochry,Perth and Kinross
PL1,50.371,-4.153,Plymouth,Devon
PL10,50.345,-4.211,Torpoint,Cornwall
PL11,50.373,-4.25,Torpoint,Cornwall
PL12,50.419,-4.248,Saltash,Cornwall
PL13,50.357,-4.475,Looe,Cornwall
PL14,50.463,-4.465,Liskeard,Cornwall
PL15,50.632,-4.399,Launceston,Cornwall
PL16,50.646,-4.265,Lifton,Devon
PL17,50.516,-4.305,Callington,Cornwall
PL18,50.515,-4.219,Gunnislake,Cornwall
PL18,50.515,-4.219,Calstock,Cornwall
PL18,50.515,-4.219,Gunnislake,Cornwall
PL18,50.515,-4.219,Calstock,Cornwall
PL18,50.515,-4.219,Gunnislake,Cornwall
PL18,50.515,-4.219,Calstock,Cornwall
PL18,50.515,-4.219,Gunnislake,Cornwall
PL19,50.556,-4.154,Tavistock,Devon
PL2,50.389,-4.162,Plymouth,Devon
PL20,50.501,-4.1,Yelverton,Devon
PL21,50.385,-3.918,Ivybridge,Devon
PL22,50.403,-4.651,Lostwithiel,Cornwall
PL23,50.337,-4.635,Fowey,Cornwall
PL24,50.355,-4.71,Par,Cornwall
PL25,50.341,-4.778,St Austell,Cornwall
PL26,50.342,-4.825,St Austell,Cornwall
PL27,50.522,-4.874,Wadebridge,Cornwall
PL28,50.533,-4.966,Padstow,Cornwall
PL29,50.585,-4.829,Port Isaac,Cornwall
PL3,50.387,-4.125,Plymouth,Devon
PL30,50.5,-4.728,Bodmin,Cornwall
PL31,50.469,-4.721,Bodmin,Cornwall
PL32,50.633,-4.66,Camelford,Cornwall
PL33,50.621,-4.731,Delabole,Cornwall
PL34,50.66,-4.744,Tintagel,Cornwall
PL35,50.685,-4.685,Boscastle,Cornwall
PL4,50.375,-4.128,Plymouth,Devon
PL5,50.41,-4.166,Plymouth,Devon
PL6,50.418,-4.116,Plymouth,Devon
PL7,50.392,-4.045,Plymouth,Devon
PL8,50.335,-4.012,Plymouth,Devon
PL9,50.354,-4.088,Plymouth,Devon
PO1,50.799,-1.088,Portsmouth,Hampshire
PO10,50.851,-0.929,Emsworth,Hampshire
PO11,50.791,-0.975,Hayling Island,Hampshire
PO12,50.797,-1.141,Gosport,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
PO13,50.812,-1.177,Lee-On-The-Solent,Hampshire
PO13,50.812,-1.177,Gosport,Hampshire
