4731KA,4.53068,51.591757
4731KB,4.53068,51.591757
4731KC,4.53068,51.591757
4731KD,4.53068,51.591757
4731KE,4.53068,51.591757
4731KG,4.529851,51.592415
4731KH,4.529851,51.592415
4731KJ,4.528204,51.593499
4731KK,4.52835,51.592928
4731KL,4.528861,51.593799
4731KM,4.528861,51.593799
4731KN,4.525041,51.59269
4731KP,4.525041,51.59269
4731KR,4.525263,51.592064
4731KS,4.525263,51.592064
4731KV,4.526079,51.593616
4731KW,4.526079,51.593616
4731KX,4.52473,51.59279
4731LA,4.525223,51.594091
4731LB,4.525223,51.594091
4731LC,4.528236,51.594217
4731LD,4.527399,51.594722
4731LE,4.527525,51.595257
4731LG,4.526466,51.594358
4731LH,4.52551,51.594715
4731LJ,4.525978,51.595123
4731LK,4.526005,51.595337
4731LL,4.525511,51.595639
4731LM,4.525511,51.595639
4731LN,4.527212,51.596391
4731LP,4.526386,51.596253
4731LR,4.525335,51.596597
4731LS,4.525335,51.596597
4731LT,4.525335,51.596597
4731LV,4.525335,51.596597
4731LW,4.523944,51.592766
4731LX,4.523944,51.592766
4731LZ,4.52313,51.593766
4731MA,4.524442,51.589663
4731MB,4.520694,51.595304
4731MC,4.524442,51.589663
4731MD,4.523893,51.592029
4731ME,4.523893,51.592029
4731MG,4.518628,51.593014
4731MH,4.518628,51.593014
4731MJ,4.518628,51.593014
4731MK,4.518628,51.593014
4731ML,4.519493,51.592804
4731MN,4.519493,51.592804
4731MP,4.519493,51.592804
4731MR,4.523037,51.592284
4731MS,4.523037,51.592284
4731MT,4.519493,51.592804
4731MV,4.519493,51.592804
4731MX,4.519493,51.592804
4731MZ,4.519493,51.592804
4731NA,4.523289,51.589273
4731NB,4.523289,51.589273
4731NC,4.518272,51.588648
4731ND,4.518272,51.588648
4731NE,4.518272,51.588648
4731NG,4.52404,51.586699
4731NH,4.518272,51.588648
4731NJ,4.518272,51.588648
4731NK,4.518272,51.588648
4731NL,4.518272,51.588648
4731NM,4.518272,51.588648
4731NN,4.52404,51.586699
4731NP,4.52404,51.586699
4731NR,4.52404,51.586699
4731NS,4.520174,51.588447
4731NT,4.520174,51.588447
4731NV,4.522796,51.58833
4731NW,4.520174,51.588447
4731NX,4.518951,51.585937
4731NZ,4.521362,51.590978
4731PA,4.524801,51.588397
4731PB,4.525283,51.58777
4731PC,4.525461,51.587184
4731PD,4.525497,51.5869
4731PE,4.525086,51.587454
4731PG,4.525086,51.587454
4731PH,4.52598,51.58666
4731PJ,4.52598,51.58666
4731PK,4.5253,51.5889
4731PL,4.5253,51.5889
4731RA,4.530177,51.578464
4731RB,4.54,51.5755
4731RC,4.531106,51.570041
4731RD,4.555942,51.588787
4731RE,4.521061,51.584317
4731SB,4.524363,51.583383
4731SC,4.524363,51.583383
4731SE,4.518355,51.580758
4731SG,4.513705,51.575865
4731SH,4.517963,51.576684
4731SJ,4.522539,51.579259
4731SK,4.532219,51.575518
4731SL,4.54,51.5755
4731SM,4.545195,51.579603
4731SN,4.549462,51.581271
4731SP,4.559325,51.585976
4731SR,4.555942,51.588787
4731TA,4.52273,51.595157
4731TB,4.526119,51.612639
4731TC,4.528872,51.60143
4731TD,4.531844,51.601752
4731TE,4.530143,51.597791
4731TG,4.534196,51.595088
4731TH,4.54035,51.595333
4731TJ,4.546797,51.595934
4731TK,4.545399,51.597556
4731TL,4.537964,51.592152
4731TM,4.537964,51.592152
4731TN,4.537964,51.592152
4731TP,4.539861,51.593813
4731TR,4.535236,51.60437
4731TS,4.533082,51.606518
4731TT,4.537622,51.609834
4731TV,4.533912,51.614357
4731VA,4.527626,51.583814
4731VE,4.527004,51.583647
4731VG,4.536759,51.581859
4731VJ,4.53115,51.58294
4731VK,4.53115,51.58294
4731VL,4.527898,51.582881
4731VM,4.527898,51.582881
4731VN,4.527898,51.582881
4731VP,4.530158,51.583214
4731VR,4.528526,51.581717
4731VS,4.528526,51.581717
4731VT,4.528266,51.583117
4731VV,4.528123,51.584222
4731VW,4.529404,51.584068
4731VX,4.529914,51.581654
4731VZ,4.527962,51.582382
4731WB,4.532176,51.582474
4731WC,4.532143,51.58309
4731WD,4.532143,51.58309
4731WE,4.53296,51.582624
4731WG,4.533202,51.583065
4731WH,4.531741,51.584411
4731WJ,4.531741,51.584411
4731WK,4.534338,51.583828
4731WL,4.533041,51.584146
4731WN,4.533538,51.585394
4731WP,4.532643,51.584348
4731WR,4.531263,51.584287
4731WS,4.533225,51.584422
4731WT,4.532005,51.584992
4731WV,4.531802,51.585649
4731WX,4.5311,51.585207
4731WZ,4.532648,51.586623
4731XA,4.53745,51.583241
4731XB,4.53745,51.583241
4731XC,4.537535,51.584781
4731XD,4.536392,51.584541
4731XE,4.536392,51.584541
4731XG,4.534147,51.585936
4731XH,4.535192,51.585161
4731XJ,4.5325,51.5899
4731ZA,4.523505,51.591025
4731ZB,4.52361,51.589838
4731ZC,4.524374,51.590125
4731ZX,4.544541,51.582735
4731ZZ,4.544541,51.582735
4735AA,4.515286,51.552954
4735AB,4.516849,51.55767
4735AC,4.51627,51.562178
4735AD,4.51627,51.562178
4735AE,4.516176,51.555093
4735AG,4.516849,51.55767
4735AH,4.513211,51.547203
4735AJ,4.51627,51.562178
4735AK,4.517758,51.55382
4735AM,4.518025,51.554332
4735AN,4.518025,51.554332
4735AP,4.519731,51.55508
4735AR,4.51866,51.555031
4735AS,4.51866,51.555031
4735AT,4.517553,51.555483
4735AV,4.517553,51.555483
4735AW,4.518452,51.555831
4735AX,4.523561,51.555152
4735BA,4.519487,51.557561
4735BB,4.519487,51.557561
4735BC,4.519487,51.557561
4735BD,4.517919,51.556908
4735BE,4.526159,51.554429
4735BG,4.518971,51.557051
4735BJ,4.518495,51.557382
4735BK,4.517918,51.557745
4735BL,4.519072,51.558163
4735BM,4.519072,51.558163
4735BN,4.519072,51.558163
4735BR,4.517644,51.559488
4735BS,4.518036,51.560324
4735BT,4.51788,51.558589
4735BV,4.518036,51.560324
4735BW,4.518332,51.558764
4735BX,4.518332,51.558764
4735CA,4.516113,51.557837
4735CB,4.514379,51.558867
4735CC,4.513552,51.557399
4735CD,4.515818,51.557383
4735CE,4.514887,51.554743
4735CG,4.513787,51.554848
4735CH,4.513787,51.554848
4735CJ,4.515291,51.554965
4735CK,4.513092,51.556028
4735CL,4.513441,51.554248
4735CM,4.513111,51.554967
4735RA,4.516138,51.562591
4735RB,4.51627,51.562178
4735RC,4.517222,51.566005
4735RD,4.517941,51.567639
4735RE,4.516594,51.567499
4735RG,4.510763,51.567359
4735SB,4.508131,51.543983
4735SC,4.515467,51.546995
4735SE,4.508131,51.543983
4735SH,4.523954,51.556246
4735SJ,4.522882,51.552497
4735SK,4.522532,51.549185
4735SL,4.513211,51.547203
4735SM,4.513164,51.547848
4735SN,4.504842,51.545342
4735SP,4.4974,51.5437
4735ST,4.501831,51.550603
4735SV,4.506927,51.550242
4735SW,4.515286,51.552954
4735SX,4.511536,51.553561
4735SZ,4.506563,51.55648
4735TA,4.512921,51.556503
4735TB,4.508998,51.560103
4735TC,4.512891,51.561039
4735TD,4.507911,51.562581
4735TE,4.516058,51.562581
4735TH,4.499181,51.548788
4735TX,4.514027,51.547387
4741AA,4.584167,51.583814
4741AB,4.582862,51.583472
4741AC,4.587677,51.581997
4741AD,4.588866,51.580754
4741AE,4.58629,51.581511
4741AG,4.58629,51.581511
4741AH,4.584564,51.583313
4741AJ,4.584564,51.583313
4741AK,4.583496,51.583845
4741AL,4.589172,51.579539
4741AM,4.587371,51.580742
4741AN,4.587218,51.581047
4741AP,4.589172,51.579539
4741AR,4.585088,51.580688
4741AS,4.587451,51.579913
4741AT,4.587867,51.578797
4741AV,4.587867,51.578797
4741AW,4.587009,51.578773
4741AX,4.586183,51.578963
4741AZ,4.584137,51.579066
4741BA,4.585669,51.577977
