9405KL,6.537645,52.981128
9405KM,6.537645,52.981128
9405LA,6.538157,52.979895
9405LB,6.538157,52.979895
9405LC,6.538157,52.979895
9405LD,6.538157,52.979895
9405LE,6.538157,52.979895
9405LG,6.538157,52.979895
9405LH,6.532939,52.97928
9405LJ,6.538157,52.979895
9405LK,6.538157,52.979895
9405LL,6.538157,52.979895
9405LM,6.538157,52.979895
9405LN,6.538157,52.979895
9405LP,6.538157,52.979895
9405LR,6.538157,52.979895
9405LS,6.532939,52.97928
9405LT,6.532939,52.97928
9405NA,6.538637,52.978075
9405NB,6.538637,52.978075
9405NC,6.538637,52.978075
9405ND,6.538637,52.978075
9405NE,6.538637,52.978075
9405NG,6.538637,52.978075
9405NH,6.538637,52.978075
9405NJ,6.538133,52.977378
9405NL,6.538133,52.977378
9405NN,6.545193,52.978434
9405NP,6.534116,52.983447
9405NR,6.534116,52.983447
9405NS,6.534116,52.983447
9405NT,6.534116,52.983447
9405PA,6.517048,52.994019
9405PB,6.517048,52.994019
9405PC,6.517048,52.994019
9405PD,6.517048,52.994019
9405PE,6.513884,52.992481
9405PG,6.513884,52.992481
9405PH,6.516859,52.993545
9405PJ,6.516859,52.993545
9405PK,6.513796,52.99493
9405PL,6.515498,52.99523
9405PM,6.5351,52.9852
9405PN,6.51799,52.995419
9405PP,6.51799,52.995419
9405PR,6.5351,52.9852
9405PS,6.235131,50.626218
9405RA,6.5351,52.9852
9405RB,6.5351,52.9852
9405RC,6.5351,52.9852
9405RD,6.5351,52.9852
9405RE,6.5351,52.9852
9405RG,6.5351,52.9852
9405RH,6.5351,52.9852
9405TA,6.561842,52.977688
9405TB,6.555289,52.975257
9405TC,6.553007,52.960545
9405TD,6.555289,52.975257
9405TE,6.540797,52.971429
9405TG,6.56495,52.979022
9405TH,6.535537,52.974355
9405VA,6.518359,52.981999
9405VB,6.550284,52.993729
9405VC,6.519505,52.996427
9405VD,6.519188,52.987056
9405VE,6.516685,52.981719
9405VG,6.516685,52.981719
9405VH,6.487909,52.974052
9405VJ,6.517917,52.980139
9405VK,6.517917,52.980139
9405VL,6.485842,52.972913
9405VM,6.519469,52.948176
9406AA,6.55333,52.998044
9406AB,6.55333,52.998044
9406AC,6.55333,52.998044
9406AD,6.55333,52.998044
9406AE,6.551365,52.998983
9406AG,6.548407,53.003302
9406AH,6.548407,53.003302
9406AJ,6.548407,53.003302
9406AK,6.548407,53.003302
9406AL,6.551365,52.998983
9406AM,6.548407,53.003302
9406AN,6.55409,52.995909
9406AP,6.55409,52.995909
9406AR,6.553016,52.995337
9406AS,6.553016,52.995337
9406AT,6.553016,52.995337
9406AV,6.551773,52.996088
9406AW,6.553016,52.995337
9406AX,6.553016,52.995337
9406BA,6.552961,52.997814
9406BB,6.552961,52.997814
9406BC,6.552961,52.997814
9406BD,6.552961,52.997814
9406BE,6.552961,52.997814
9406BG,6.553962,52.996865
9406BH,6.553027,52.997182
9406BJ,6.553027,52.997182
9406BK,6.553027,52.997182
9406BL,6.553027,52.997182
9406BM,6.551582,52.997197
9406BN,6.550988,52.996711
9406BP,6.551235,52.997479
9406BR,6.550968,52.997997
9406BS,6.550968,52.997997
9406BT,6.549915,52.998101
9406BV,6.549183,52.997654
9406BW,6.546949,52.997821
9406BX,6.549919,52.996302
9406BZ,6.549425,52.99634
9406CA,6.547972,52.99637
9406CB,6.547972,52.99637
9406CC,6.549658,52.998639
9406CD,6.546692,52.996687
9406CE,6.546692,52.996687
9406CG,6.546237,52.997216
9406CH,6.5533,52.9976
9406CJ,6.54561,52.996656
9406CK,6.54561,52.996656
9406CL,6.545528,52.996584
9406CM,6.552765,52.994085
9406CN,6.552765,52.994085
9406CP,6.54456,52.994287
9406CR,6.54456,52.994287
9406CS,6.546692,52.996687
9406CT,6.536558,52.995466
9406CV,6.532778,52.99783
9406CW,6.546692,52.996687
9406EA,6.538393,52.99738
9406EB,6.538393,52.99738
9406EC,6.538393,52.99738
9406ED,6.540037,52.995196
9406EE,6.540037,52.995196
9406EG,6.541492,52.995692
9406EH,6.540632,52.996032
9406EK,6.538026,52.997371
9406EL,6.538026,52.997371
9406EM,6.538026,52.997371
9406EN,6.538026,52.997371
9406EP,6.538026,52.997371
9406ER,6.538026,52.997371
9406ES,6.538026,52.997371
9406ET,6.538026,52.997371
9406EV,6.538239,52.996342
9406EW,6.538239,52.996342
9406EX,6.538239,52.996342
9406EZ,6.538239,52.996342
9406GA,6.537709,52.997106
9406GB,6.537709,52.997106
9406GC,6.537224,52.99741
9406GD,6.537224,52.99741
9406GE,6.537224,52.99741
9406GG,6.537224,52.99741
9406GH,6.537224,52.99741
9406GJ,6.537224,52.99741
9406GK,6.53497,52.999143
9406GL,6.538137,53.001027
9406GM,6.538137,53.001027
9406GN,6.538137,53.001027
9406GP,6.538137,53.001027
9406GR,6.538137,53.001027
9406GS,6.538137,53.001027
9406GT,6.539657,53.000087
9406GV,6.539657,53.000087
9406GW,6.53518,52.999136
9406GX,6.53518,52.999136
9406HA,6.537302,53.000369
9406HB,6.537302,53.000369
9406HC,6.537302,53.000369
9406HD,6.538609,53.001126
9406HE,6.538609,53.001126
9406HG,6.538609,53.001126
9406HH,6.538727,53.002398
9406HJ,6.538486,52.998853
9406HK,6.538599,52.99799
9406HL,6.538486,52.998853
9406HM,6.53978,52.999618
9406HN,6.53913,52.999231
9406HP,6.53913,52.999231
9406HR,6.53978,52.999618
9406HS,6.541832,52.999892
9406HT,6.540423,52.999995
9406HV,6.540423,52.999995
9406HW,6.540423,52.999995
9406HX,6.541675,52.999598
9406JA,6.54565,53.000361
9406JB,6.54565,53.000361
9406JC,6.54565,53.000361
9406JD,6.54565,53.000361
9406JE,6.54565,53.000361
9406JG,6.54565,53.000361
9406JH,6.54565,53.000361
9406JJ,6.54565,53.000361
9406JK,6.541162,53.001902
9406JL,6.541162,53.001902
9406JM,6.541162,53.001902
9406JN,6.541162,53.001902
9406JP,6.543183,53.003013
9406JR,6.542348,53.002722
9406JS,6.543818,53.002423
9406JT,6.543818,53.002423
9406JV,6.544076,53.001136
9406JW,6.545499,53.002085
9406JX,6.545499,53.002085
9406JZ,6.544524,53.001999
9406KA,6.546812,53.000669
9406KB,6.54743,53.002297
9406KC,6.545552,53.00131
9406KD,6.545552,53.00131
9406KE,6.545552,53.00131
9406KG,6.546061,53.002258
9406KH,6.546061,53.002258
9406KJ,6.546061,53.002258
9406KK,6.546061,53.002258
9406KL,6.546228,53.001701
9406KM,6.545471,53.002964
9406KN,6.545471,53.002964
9406KP,6.545471,53.002964
9406KR,6.545471,53.002964
9406KS,6.545298,53.004171
9406KT,6.545708,53.003573
9406KV,6.545708,53.003573
9406KW,6.545708,53.003573
9406KX,6.545238,53.00472
9406KZ,6.545238,53.00472
9406LA,6.546254,53.004774
9406LB,6.546254,53.004774
9406LC,6.546381,53.005076
9406LD,6.545995,53.005626
9406LE,6.545995,53.005626
9406LG,6.545995,53.005626
9406LH,6.546891,53.006191
9406LJ,6.546891,53.006191
9406LK,6.546891,53.006191
9406LL,6.546891,53.006191
9406LM,6.546891,53.006191
9406LN,6.546891,53.006191
9406LP,6.55098,53.008598
9406LS,6.549628,53.005303
9406LT,6.548039,53.006089
9406LV,6.549628,53.005303
9406LW,6.549853,53.005804
9406LX,6.551032,53.005722
9406LZ,6.550148,53.006729
9406MA,6.547091,53.00161
9406MB,6.547091,53.00161
9406NB,6.553922,53.005257
9406NC,6.553922,53.005257
9406ND,6.552246,53.007324
9406NE,6.552246,53.007324
9406NG,6.552246,53.007324
9406NH,6.552246,53.007324
9406NJ,6.551246,53.007712
9406NK,6.551246,53.007712
9406NL,6.551987,53.008015
9406NM,6.553264,53.008166
9406NN,6.553264,53.008166
9406PA,6.536313,53.00516
9406PB,6.536313,53.00516
9406PC,6.536313,53.00516
9406PE,6.537488,53.003549
9406PG,6.537488,53.003549
9406PJ,6.536701,53.000979
9406PK,6.537387,53.001694
9406PL,6.537387,53.001694
9406PM,6.538245,53.00214
9406PN,6.53781,53.002865
9406RA,6.539943,53.005872
9406RB,6.547105,53.008397
9406RC,6.54533,53.007322
9406RD,6.545922,53.00722
9406RE,6.538872,53.004726
9406RG,6.538872,53.004726
9406RH,6.538872,53.004726
9406RJ,6.538872,53.004726
9406RK,6.538872,53.004726
9406RL,6.538438,53.004047
9406RM,6.538438,53.004047
9406RN,6.539542,53.005128
9406RP,6.543597,53.005384
9406RR,6.543597,53.005384
9406RS,6.543597,53.005384
9406RT,6.540923,53.006577
9406RV,6.543597,53.005384
9406RW,6.543597,53.005384
9406RX,6.544853,53.006231
9406RZ,6.544599,53.006223
9406SB,6.545506,53.010732
9406SC,6.539452,53.009954
9406SE,6.545506,53.010732
9406SG,6.538725,53.006983
9406SH,6.538346,53.006405
9406SJ,6.538346,53.006405
9406SK,6.538346,53.006405
9406SL,6.538346,53.006405
9406SM,6.538346,53.006405
9406SN,6.538346,53.006405
9406SP,6.537373,53.006973
9406SR,6.538497,53.008629
9406ST,6.538497,53.008629
9406SV,6.539486,53.007276
9406SW,6.538497,53.008629
9406SX,6.538497,53.008629
