1401RE,5.164675,52.280588
1401RG,5.163815,52.28211
1401RH,5.163815,52.28211
1401RJ,5.164702,52.279353
1401RK,5.164702,52.279353
1401RL,5.164702,52.279353
1401RM,5.164702,52.279353
1401RN,5.164702,52.279353
1401RP,5.164702,52.279353
1401RR,5.164978,52.279996
1401RS,5.164978,52.279996
1401RT,5.164978,52.279996
1401RV,5.167989,52.280406
1401RW,5.167989,52.280406
1401RX,5.166243,52.277719
1401RZ,5.167989,52.280406
1401SB,5.166243,52.277719
1401SC,5.167091,52.278225
1401SE,5.167091,52.278225
1401SG,5.168084,52.27885
1401SH,5.168084,52.27885
1401SJ,5.168115,52.278261
1401SK,5.168861,52.278641
1401SL,5.168861,52.278641
1401SM,5.164636,52.276261
1401SN,5.169368,52.277968
1401SP,5.164636,52.276261
1401SR,5.164636,52.276261
1401ST,5.169368,52.277968
1401SV,5.165939,52.276078
1401SW,5.165939,52.276078
1401SX,5.165939,52.276078
1401SZ,5.165939,52.276078
1401TA,5.170971,52.27803
1401TB,5.170971,52.27803
1401TC,5.169891,52.277365
1401TD,5.170971,52.27803
1401TE,5.170971,52.27803
1401TG,5.170971,52.27803
1401TH,5.166458,52.276274
1401TJ,5.166458,52.276274
1401TK,5.167421,52.275965
1401TL,5.167421,52.275965
1401TM,5.169063,52.276102
1401TN,5.169063,52.276102
1401TP,5.169063,52.276102
1401TR,5.169063,52.276102
1401TS,5.168931,52.274062
1401TT,5.168931,52.274062
1401TV,5.169428,52.274676
1401TW,5.169428,52.274676
1401TX,5.17139,52.275848
1401TZ,5.17139,52.275848
1401VA,5.168989,52.276393
1401VB,5.170571,52.274964
1401VC,5.170571,52.274964
1401VD,5.170571,52.274964
1401VE,5.170571,52.274964
1401VG,5.171623,52.276999
1401VH,5.171623,52.276999
1401VK,5.171623,52.276999
1401VL,5.17058,52.277436
1401VM,5.171956,52.276314
1401VN,5.171631,52.275282
1401VP,5.171631,52.275282
1401VR,5.172009,52.275397
1401VS,5.172009,52.275397
1401VT,5.172009,52.275397
1401VV,5.172009,52.275397
