200,-35.18,149.1333,ACT,AUSTRALIAN NATIONAL UNIVERSITY
221,-35.3167,149.1333,ACT,BARTON
800,-12.45,130.8333,NT,DARWIN
801,-12.45,130.8333,NT,DARWIN
804,-12.4333,130.8333,NT,PARAP
810,-12.3667,130.8667,NT,ALAWA
811,-12.3667,130.8667,NT,CASUARINA
812,-12.3833,130.8833,NT,ANULA
813,-12.3833,130.9,NT,SANDERSON
814,-12.3833,130.8333,NT,NIGHTCLIFF
815,-12.45,130.8166,NT,CHARLES DARWIN UNIVERSITY
820,-12.4166,130.85,NT,BAGOT
821,-12.4167,130.8833,NT,WINNELLIE
822,-12.75,131.15,NT,ACACIA HILLS
828,-12.4167,130.9167,NT,BERRIMAH
829,-12.45,130.95,NT,PINELANDS
830,-12.5167,130.95,NT,ARCHER
831,-12.4667,130.9833,NT,PALMERSTON
832,-12.4833,130.9833,NT,BAKEWELL
835,-12.5167,131.0333,NT,COOLALINGA
836,-12.5167,131.0833,NT,GIRRAWEEN
837,-12.8,131.1833,NT,MANTON
838,-12.7167,131,NT,BERRY SPRINGS
840,-12.7333,130.3833,NT,DUNDEE BEACH
841,-12.8167,130.95,NT,DARWIN RIVER
845,-13.0833,131.0333,NT,BATCHELOR
846,-13.1667,131.1667,NT,ADELAIDE RIVER
847,-15.5167,136.25,NT,PINE CREEK
850,-14.4333,132.2833,NT,KATHERINE
851,-14.4333,132.2833,NT,KATHERINE
852,-14.5167,132.8667,NT,BARUNGA
853,-14.5167,132.38,NT,TINDAL RAAF
854,-16.0667,136.3,NT,BORROLOOLA
860,-19.55,134.2333,NT,TENNANT CREEK
861,-18.8667,134.4833,NT,BRUNCHILLY
862,-20.0333,137.4833,NT,AVON DOWNS
870,-23.7,133.8667,NT,ALICE SPRINGS
871,-23.7,133.8667,NT,ALICE SPRINGS
872,-23.7,133.8667,NT,ALICE SPRINGS
880,-12.5,135.8,NT,GAPUWIYAK
881,-12.1833,136.7667,NT,NHULUNBUY
885,-13.85,136.4167,NT,ALYANGULA
886,-12.6667,132.8333,NT,JABIRU
906,-12.4167,130.8833,NT,WINNELLIE
907,-12.4167,130.8833,NT,WINNELLIE
909,-12.45,130.8166,NT,CHARLES DARWIN UNIVERSITY
1001,-33.8667,151.2,NSW,SYDNEY
1002,-33.8667,151.2,NSW,SYDNEY
1003,-33.8667,151.2,NSW,SYDNEY
1004,-33.8667,151.2,NSW,SYDNEY
1005,-33.8667,151.2,NSW,SYDNEY
1006,-33.8667,151.2,NSW,SYDNEY
1007,-33.8667,151.2,NSW,SYDNEY
1008,-33.8667,151.2,NSW,SYDNEY
