86873,17.6000,-92.8167,TABASCO,tacotalpa
86875,17.6000,-92.8167,TABASCO,tacotalpa
86876,17.6000,-92.8167,TABASCO,tacotalpa
86877,17.6000,-92.8167,TABASCO,tacotalpa
86878,17.6000,-92.8167,TABASCO,tacotalpa
86880,17.6000,-92.8167,TABASCO,tacotalpa
86881,17.6000,-92.8167,TABASCO,tacotalpa
86882,17.6000,-92.8167,TABASCO,tacotalpa
86885,17.6000,-92.8167,TABASCO,tacotalpa
86886,17.6000,-92.8167,TABASCO,tacotalpa
86887,17.6000,-92.8167,TABASCO,tacotalpa
86888,17.6000,-92.8167,TABASCO,tacotalpa
86890,17.6000,-92.8167,TABASCO,tacotalpa
86891,17.6000,-92.8167,TABASCO,tacotalpa
86892,17.6000,-92.8167,TABASCO,tacotalpa
86893,17.6000,-92.8167,TABASCO,tacotalpa
86894,17.6000,-92.8167,TABASCO,tacotalpa
86895,17.6000,-92.8167,TABASCO,tacotalpa
86896,17.6000,-92.8167,TABASCO,tacotalpa
86898,17.6000,-92.8167,TABASCO,tacotalpa
86899,17.6000,-92.8167,TABASCO,tacotalpa
86900,17.4500,-91.4000,TABASCO,tenosique
86901,17.4500,-91.4000,TABASCO,tenosique
86902,17.4500,-91.4000,TABASCO,tenosique
86904,17.4500,-91.4000,TABASCO,tenosique
86905,17.4500,-91.4000,TABASCO,tenosique
86906,17.4500,-91.4000,TABASCO,tenosique
86908,17.4500,-91.4000,TABASCO,tenosique
86909,17.4500,-91.4000,TABASCO,tenosique
86910,17.4500,-91.4000,TABASCO,tenosique
86911,17.4500,-91.4000,TABASCO,tenosique
86912,17.4500,-91.4000,TABASCO,tenosique
86915,17.4500,-91.4000,TABASCO,tenosique
86916,17.4500,-91.4000,TABASCO,tenosique
86918,17.4500,-91.4000,TABASCO,tenosique
86919,17.4500,-91.4000,TABASCO,tenosique
86920,17.4500,-91.4000,TABASCO,tenosique
86921,17.4500,-91.4000,TABASCO,tenosique
86922,17.4500,-91.4000,TABASCO,tenosique
86923,17.4500,-91.4000,TABASCO,tenosique
86924,17.4500,-91.4000,TABASCO,tenosique
86925,17.4500,-91.4000,TABASCO,tenosique
86926,17.4500,-91.4000,TABASCO,tenosique
86927,17.4500,-91.4000,TABASCO,tenosique
86928,17.4500,-91.4000,TABASCO,tenosique
